#Puck,v_x (m/s), v_y (m/s)
5,-0.357775,-0.182701
6,-0.444719,0.406991
7,0.355545,-0.036724
8,0.354879,-0.264975
9,0.00155498,0.0817211
10,0.0334199,-0.00888141
11,-0.217499,0.00980594
12,-0.0250286,-0.313399
13,-0.168272,0.00130317
14,0.165376,-0.624632
15,0.470612,-0.046575
16,0.227399,0.29395
17,0.141869,0.238833
18,0.513311,0.333891
19,0.149933,0.0486658
20,0.134798,-0.279359
0,0.160422,-0.0665113
1,0.215703,0.165444
2,-0.276723,-0.559687
3,0.421637,-0.021801
4,0.0877503,-0.136333
5,-0.369944,-0.178442
6,-0.390571,0.361044
7,0.353346,-0.0305317
8,0.366795,-0.243342
9,0.000582658,0.0804197
10,0.0172778,-0.00684118
11,-0.169147,0.0970779
12,0.00267251,-0.296779
13,-0.176266,0.00787784
14,0.097236,-0.66294
15,0.471957,-0.0434338
16,0.226147,0.295579
17,0.142154,0.231064
18,0.553514,0.338871
19,0.158862,0.0465686
20,-0.333841,0.36067
0,0.146058,-0.066855
1,0.212176,0.170572
2,-0.275266,-0.561759
3,0.424381,-0.0240563
4,-0.0256535,0.0863658
5,-0.32731,-0.157128
6,-0.34835,0.415488
7,0.350964,-0.036849
8,0.371214,-0.243383
9,-9.1902e-05,0.0783188
10,-0.593375,0.00337096
11,-0.157074,0.102314
12,-0.0509063,-0.250106
13,-0.173009,0.00230123
14,0.157915,-0.640094
15,0.469915,-0.0476355
16,0.229793,0.290024
17,0.14449,0.226094
18,0.580181,0.333752
19,0.156176,0.0438519
20,-0.237889,0.41611
0,0.143012,-0.0500314
1,0.190421,0.183644
2,-0.276112,-0.56199
3,0.421032,-0.0196229
4,-0.454095,0.0541321
5,-0.357825,-0.155599
6,-0.275455,0.447487
7,0.350271,-0.0296954
8,0.368499,-0.254692
9,-0.000409883,0.0809068
10,-0.579793,0.0224057
11,-0.177677,0.11217
12,-0.0578082,-0.253541
13,-0.168568,0.00274603
14,0.116752,-0.622241
15,0.469178,-0.0435873
16,0.221444,0.304085
17,0.146043,0.229505
18,0.597047,0.265209
19,0.151645,0.042977
20,-0.450293,0.453171
0,0.138423,-0.0469766
1,0.198696,0.190042
2,-0.274721,-0.558021
3,0.423289,-0.0198416
4,0.0246026,0.0851527
5,-0.36894,-0.15348
6,-0.343624,0.461734
7,0.348535,-0.0336306
8,0.35548,-0.244039
9,-0.000924534,0.0792728
10,-0.0226759,-0.01548
11,-0.165045,0.129266
12,-0.0341747,-0.236616
13,-0.171903,0.00826934
14,0.0941609,-0.535101
15,0.464667,-0.0502786
16,0.227712,0.299953
17,0.1484,0.220247
18,0.591143,0.294442
19,0.155915,0.0425488
20,-0.430061,0.413937
0,0.150598,-0.0566851
1,0.208581,0.183648
2,-0.271056,-0.558974
3,0.420749,-0.0268758
4,0.0126521,0.0963868
5,-0.357682,-0.157575
6,-0.349759,0.496089
7,0.329531,0.0646604
8,0.346369,-0.25094
9,-0.00145205,0.0795816
10,0.0823731,-0.00515202
11,-0.179286,0.109904
12,-0.0309599,-0.23884
13,-0.173594,0.00271662
14,0.0326031,-0.525699
15,0.470119,-0.0447011
16,0.213354,0.309132
17,0.150432,0.22475
18,0.621952,0.212343
19,0.155395,0.0427436
20,-0.384399,0.432454
0,0.0613629,-0.193519
1,-0.419915,0.259164
2,-0.275762,-0.559231
3,0.422207,-0.0186285
4,-0.00796101,0.0797102
5,-0.370883,-0.153395
6,-0.375874,0.416253
7,0.309002,0.191597
8,0.391763,-0.209388
9,-0.00263759,0.0795522
10,0.0762364,-0.00556926
11,-0.210983,0.134344
12,-0.0165497,-0.231212
13,-0.169557,0.00448665
14,0.234254,-0.426309
15,0.460723,-0.0425111
16,0.210933,0.323079
17,0.141785,0.232161
18,0.618831,0.0916446
19,0.151249,0.042365
20,0.127896,-0.249321
0,0.0344816,-0.297108
1,-0.571027,0.256792
2,-0.26884,-0.55989
3,0.416011,-0.0227255
4,-0.0227531,0.0736796
5,-0.367707,-0.160624
6,-0.403459,0.471575
7,0.308576,0.190763
8,0.342723,-0.221978
9,-0.00369446,0.0786111
10,0.0589484,-0.00919387
11,-0.172954,0.12111
12,0.00263759,-0.187149
13,-0.170408,0.00571998
14,0.275741,-0.331376
15,0.463818,-0.0441479
16,0.203516,0.322558
17,0.143828,0.246915
18,0.60246,0.0905648
19,0.142375,0.0425249
20,0.127252,-0.23835
0,-0.0983094,-0.332032
1,-0.576306,0.259197
2,0.0824681,-0.4672
3,0.417439,-0.0274235
4,-0.0122322,0.0733028
5,-0.378276,-0.151328
6,-0.438116,0.51553
7,0.312711,0.188684
8,0.346314,-0.227694
9,-0.00330663,0.0793978
10,0.0480725,-0.0105908
11,-0.158528,0.0909333
12,-0.0607251,-0.267247
13,-0.166085,0.00607472
14,0.288841,-0.344768
15,0.462561,-0.0488551
16,0.203564,0.329428
17,0.141875,0.231435
18,0.578712,0.148032
19,0.145775,0.0418999
20,0.137202,-0.235887
0,0.0315702,-0.386814
1,-0.575867,0.262178
2,0.592037,-0.337283
3,0.419577,-0.0167206
4,-0.0120686,0.086057
5,-0.333168,-0.152467
6,-0.37715,0.354541
7,0.305023,0.190518
8,0.324647,-0.219531
9,-0.00378085,0.077648
10,0.0302498,-0.0116513
11,-0.207847,0.249824
12,-0.0471384,-0.17849
13,-0.167442,0.00843476
14,0.29883,-0.334655
15,0.45422,-0.044861
16,0.180432,0.330038
17,0.139829,0.239502
18,0.617498,0.12846
19,0.145564,0.0463462
20,0.138026,-0.225388
0,-0.0702848,-0.387677
1,-0.574229,0.255146
2,0.680825,-0.359668
3,0.414173,-0.0207257
4,-0.000701671,0.0849431
5,-0.335903,-0.152427
6,-0.286013,0.0971955
7,0.307401,0.178365
8,0.330031,-0.220754
9,-0.00593135,0.0799915
10,0.0392467,-0.0122469
11,-0.309474,0.454257
12,-0.0295446,-0.227296
13,-0.161077,0.00816825
14,0.284475,-0.335635
15,0.183124,-0.0547304
16,0.194562,0.3292
17,0.135642,0.240654
18,0.643233,0.117687
19,0.145794,0.044929
20,0.158635,-0.23953
0,0.019724,-0.418169
1,-0.578271,0.264016
2,0.704096,-0.393386
3,0.416003,-0.0247529
4,-0.00537994,0.0983663
5,-0.331667,-0.154752
6,-0.285566,0.0768043
7,0.306239,0.185205
8,0.318499,-0.220623
9,-0.00593503,0.07851
10,0.0261987,-0.0156399
11,-0.276511,0.491527
12,-0.070123,-0.233343
13,-0.165089,0.00552698
14,0.295189,-0.324419
15,0.0337574,-0.0693014
16,0.186063,0.329836
17,0.128299,0.243575
18,0.685675,0.132584
19,0.142215,0.0423429
20,0.148785,-0.233961
0,0.00410618,-0.462066
1,-0.574841,0.257724
2,0.672939,-0.434067
3,0.414125,-0.0170791
4,-0.00886486,0.0835536
5,-0.328492,-0.142726
6,-0.289982,0.0802874
7,0.310105,0.187162
8,0.363171,-0.192635
9,-0.0075764,0.0776921
10,0.0226862,-0.0231905
11,-0.256446,0.534557
12,-0.0472909,-0.198988
13,-0.166339,0.00773815
14,0.285793,-0.328421
15,0.0279088,-0.0622599
16,0.0894473,-0.302442
17,0.131747,0.247464
18,0.657625,0.124296
19,0.133255,0.0419183
20,0.147523,-0.227108
0,-0.0822008,-0.400224
1,-0.578117,0.25544
2,0.605587,-0.396977
3,0.411465,-0.0205272
4,-0.020853,0.0611534
5,-0.279049,-0.153818
6,-0.332459,0.0544262
7,0.310531,0.186015
8,0.248907,-0.199351
9,-0.00565197,0.0777619
10,0.0210159,-0.0210364
11,-0.242834,0.485062
12,-0.114612,-0.146699
13,-0.163839,0.010497
14,0.289227,-0.336403
15,-0.168997,-0.0625953
16,-0.134607,-0.618949
17,0.114545,0.250365
18,0.678088,0.135706
19,0.142849,0.0409791
20,0.136957,-0.230612
0,-0.076161,-0.344462
1,-0.577297,0.261182
2,0.598227,-0.385771
3,0.411449,-0.0245029
4,-0.0507469,0.0692353
5,-0.142352,-0.152629
6,-0.297296,0.0689632
7,0.308906,0.185914
8,-0.710707,-0.0789089
9,-0.00833735,0.0776406
10,0.0233612,-0.0220399
11,-0.246916,0.43293
12,-0.13838,-0.17082
13,-0.162266,0.0123057
14,0.291515,-0.334375
15,-0.323164,-0.0321142
16,-0.126505,0.249562
17,0.119642,0.245527
18,0.687418,0.180356
19,0.1335,0.0448739
20,0.11965,-0.237823
0,-0.0868179,-0.397649
1,-0.572194,0.255785
2,0.642684,-0.310056
3,0.409539,-0.017114
4,-0.0145099,0.0745104
5,-0.131001,-0.146703
6,-0.284569,0.0503807
7,0.307787,0.183321
8,-0.236717,0.166815
9,-0.00807083,0.0792875
10,0.0188254,-0.0274566
11,-0.308792,0.415996
12,-0.102072,-0.232731
13,-0.159191,0.0183418
14,0.29826,-0.340033
15,-0.361303,-0.0203829
16,0.00206136,0.11623
17,0.120123,0.239923
18,0.624112,0.14279
19,0.144165,0.0523051
20,0.141144,-0.27571
0,-0.135305,-0.432269
1,-0.575564,0.251778
2,0.642996,-0.285606
3,0.408427,-0.020882
4,-0.0540898,0.0755434
5,-0.146838,-0.139974
6,-0.279033,0.010997
7,0.307993,0.181813
8,-0.102677,0.178292
9,-0.00899169,0.0772951
10,0.0196404,-0.0224829
11,-0.27596,0.434895
12,-0.107816,-0.224091
13,-0.161775,0.0123884
14,0.29279,-0.346102
15,-0.36077,-0.020065
16,0.0708491,-0.758147
17,0.113957,0.23887
18,0.636381,0.123388
19,0.138676,0.0482375
20,0.128448,-0.241446
0,-0.204638,-0.482757
1,0.0926133,0.0513254
2,0.638291,-0.357841
3,0.405203,-0.0232751
4,-0.0622029,0.0811255
5,0.141776,-0.0497134
6,-0.257014,0.0641659
7,0.307563,0.181712
8,0.186991,0.24222
9,-0.00855423,0.0776663
10,0.0181109,-0.0395491
11,-0.265784,0.363182
12,-0.065618,-0.226902
13,-0.164337,0.019599
14,0.298782,-0.349523
15,-0.361186,-0.0159625
16,0.0364924,-0.767264
17,0.108496,0.237302
18,0.627358,0.139193
19,0.138062,0.03559
20,0.115477,-0.249178
0,-0.179361,-0.393636
1,0.20906,-0.00656548
2,0.619782,-0.360404
3,0.405725,-0.0163512
4,-0.0527242,0.10116
5,-0.133357,0.297715
6,-0.240355,0.0165681
7,0.306098,0.18156
8,-0.0738837,0.104333
9,-0.00986108,0.0792857
10,0.0196753,-0.0293314
11,-0.277933,0.434147
12,-0.0757171,-0.223954
13,-0.164618,0.00628793
14,0.301148,-0.356454
15,-0.365086,-0.021392
16,0.0236565,-0.770278
17,0.115478,0.239502
18,0.620419,0.152587
19,0.137917,0.0420176
20,0.119768,-0.249666
0,-0.0932309,-0.399923
1,0.216569,0.00287102
2,0.629559,-0.332796
3,0.402126,-0.0200034
4,-0.0521406,0.0877976
5,0.14844,-0.0449621
6,0.101465,-0.0249183
7,0.304295,0.183561
8,-0.0426866,0.0289758
9,-0.0110337,0.0774403
10,0.00571171,-0.0388065
11,-0.290305,0.398535
12,-0.165593,-0.26875
13,-0.168445,0.00875642
14,0.292491,-0.355562
15,-0.366818,-0.0230628
16,0.01944,-0.730347
17,0.108911,0.239719
18,0.620706,0.190748
19,0.140616,0.0422859
20,0.123873,-0.251347
0,-0.136976,-0.348616
1,0.0156858,0.206
2,0.701386,-0.432012
3,0.39906,-0.0198692
4,-0.053656,0.0679358
5,-0.0644508,-0.0412438
6,0.502952,-0.154877
7,0.302312,0.177536
8,-0.0321712,0.0259187
9,-0.00918652,0.0791258
10,0.00135418,0.0831566
11,-0.287531,0.304067
12,-0.145038,-0.287395
13,-0.166107,0.0154083
14,0.301756,-0.364669
15,-0.366169,-0.0184429
16,0.0115429,-0.766084
17,0.125483,0.239105
18,0.617813,0.155189
19,0.137671,0.0490775
20,0.154098,-0.301041
0,-0.214779,-0.319429
1,-0.574709,0.254348
2,0.655158,-0.394413
3,0.219058,-0.0698675
4,0.0916851,0.161836
5,0.363329,-0.149039
6,0.514057,-0.139836
7,0.297599,0.186715
8,-0.0140794,0.00746841
9,-0.0120483,0.0776186
10,-0.148514,0.334338
11,-0.266661,-0.115684
12,-0.134446,-0.33447
13,-0.164289,0.0101294
14,0.293709,-0.360837
15,-0.367128,-0.0199115
16,-0.167651,0.0627782
17,0.125213,0.221594
18,0.256245,0.0302045
19,0.136906,0.0504266
20,0.134059,-0.279374
0,-0.156583,-0.29917
1,-0.574023,0.253848
2,0.646015,-0.451885
3,-0.552434,-0.0830757
4,0.084809,0.172827
5,0.389518,-0.136689
6,0.527757,-0.121147
7,0.304021,0.182254
8,-0.00525679,0.00440486
9,-0.0127964,0.0774403
10,-0.142951,0.309533
11,-0.213868,-0.0498127
12,-0.0934349,-0.252759
13,-0.171184,0.0134544
14,0.300552,-0.347257
15,-0.369905,-0.021086
16,-0.126463,0.0831602
17,0.115217,0.241945
18,-0.559352,-0.0540255
19,0.137246,0.0432619
20,0.131913,-0.27632
0,-0.153399,-0.253788
1,-0.575619,0.254811
2,0.56767,-0.459223
3,-0.606068,-0.0281882
4,0.0898627,0.166453
5,0.383516,-0.153803
6,0.482227,-0.0892442
7,0.301027,0.183311
8,-0.00738524,0.0237806
9,-0.0137688,0.077613
10,-0.134317,0.29561
11,-0.247349,-0.0628315
12,-0.0946048,-0.282253
13,-0.172721,0.0104695
14,0.305199,-0.358037
15,-0.369133,-0.0236004
16,-0.270833,0.0486511
17,0.119434,0.24786
18,-0.191167,0.355839
19,0.135664,0.0430744
20,0.136769,-0.297816
0,-0.103958,-0.288282
1,-0.575678,0.255164
2,-0.0721127,0.412292
3,-0.606288,-0.0235251
4,0.0916184,0.163617
5,0.379939,-0.163003
6,0.503661,-0.0884079
7,0.300235,0.177911
8,-0.0912476,0.141084
9,-0.0145371,0.0769716
10,-0.121921,0.285696
11,-0.243835,-0.0639362
12,-0.0906567,-0.282279
13,-0.172256,0.0137283
14,-0.239274,0.228875
15,-0.371857,-0.0211898
16,-0.442432,-0.0542038
17,0.127135,0.216819
18,-0.838462,-0.0668348
19,0.134796,0.0395877
20,0.104697,-0.263572
0,-0.0828588,-0.30184
1,-0.573547,0.251855
2,-0.116868,0.27796
3,0.2883,0.0169743
4,0.083322,0.159966
5,0.378541,-0.177678
6,0.561431,-0.0522536
7,0.296457,0.179387
8,-0.00715732,0.0425377
9,-0.0145021,0.0775671
10,-0.114118,0.266484
11,-0.292482,-0.055869
12,-0.0829424,-0.29663
13,-0.168076,0.000591849
14,-0.373238,0.0830683
15,-0.368218,-0.0163668
16,-0.311441,-0.223533
17,0.127374,0.219396
18,-0.183659,0.43327
19,0.139542,0.0402494
20,0.143271,-0.274308
0,-0.0347996,-0.0238118
1,-0.573345,0.252164
2,0.596846,0.351067
3,0.320887,0.548627
4,0.100203,0.185442
5,0.386346,-0.14295
6,0.51102,-0.0811954
7,-0.463803,-0.158882
8,-0.0107599,0.061374
9,-0.0163824,0.0769017
10,-0.1083,0.25478
11,-0.262977,-0.0574112
12,-0.0222467,-0.323028
13,-0.168624,0.00926556
14,-0.261654,-0.280986
15,-0.372102,-0.0208167
16,-0.248067,-0.288124
17,0.145007,0.238583
18,-0.831981,-0.0751023
19,0.138458,0.0409644
20,0.109344,-0.264922
0,-0.035794,-0.284485
1,-0.575137,0.25326
2,0.0265707,0.0665173
3,-0.313463,-0.236045
4,0.0821305,0.160907
5,0.383519,-0.164771
6,0.541553,-0.0654967
7,-0.265828,-0.217596
8,-0.0132559,0.0921372
9,-0.0174393,0.0750931
10,-0.0982712,0.237263
11,-0.0126415,-0.0899297
12,-0.0322962,-0.281442
13,-0.171199,0.00608942
14,-0.228762,-0.400459
15,-0.372429,-0.0154129
16,-0.0265091,-0.796196
17,0.134998,0.235536
18,-0.823914,-0.0641053
19,0.139371,0.0380713
20,0.115518,-0.269859
0,0.497329,-0.264777
1,-0.574371,0.250348
2,0.281546,-0.32826
3,-0.292167,-0.230154
4,0.0792144,0.158283
5,0.382602,-0.162089
6,0.551001,-0.0206228
7,-0.0357811,0.382979
8,0.013017,0.0360058
9,-0.0169173,0.0763246
10,0.470081,0.142885
11,0.586963,-0.143275
12,-0.0112157,-0.255873
13,-0.170663,0.00740178
14,0.310746,-0.32627
15,-0.372536,-0.0260689
16,-0.0276083,-0.79545
17,0.121873,0.243634
18,-0.826224,-0.0796312
19,0.136471,0.0417382
20,0.153549,-0.276235
0,0.515136,-0.28876
1,-0.57238,0.251657
2,-0.140407,-0.255642
3,-0.302028,-0.226985
4,0.0826952,0.16455
5,0.380849,-0.165966
6,0.516495,-0.0270523
7,-0.0442839,0.360471
8,0.0373655,-0.029439
9,-0.0175845,0.0762327
10,0.680232,0.103108
11,0.595709,-0.142979
12,-0.0711919,-0.257674
13,-0.170998,0.00596444
14,0.27689,-0.361764
15,-0.368659,-0.0159799
16,-0.0314415,-0.785297
17,0.120267,0.231485
18,-0.802475,-0.0739627
19,0.13916,0.0393469
20,0.131972,-0.271725
0,-0.0141382,-0.301482
1,-0.572805,0.25326
2,0.266529,-0.0368283
3,-0.356594,-0.206197
4,0.278461,0.218677
5,0.368258,-0.161156
6,0.500347,-0.050785
7,-0.0456018,0.372225
8,-0.240879,-0.0926073
9,-0.0178198,0.0760048
10,0.459633,0.0565932
11,0.599982,-0.143917
12,-0.055381,-0.243557
13,-0.173255,-0.00229571
14,0.293167,-0.32199
15,-0.367244,-0.0179521
16,-0.0580995,-0.797764
17,0.123593,0.237469
18,-0.810603,-0.0926905
19,0.143582,0.0372423
20,0.119684,-0.257169
0,0.242761,-0.162154
1,-0.560999,0.210444
2,0.236325,-0.221216
3,-0.35973,-0.24497
4,0.226894,0.122314
5,0.364505,-0.147207
6,0.458256,0.0140169
7,-0.0379298,0.364685
8,0.452077,-0.129972
9,-0.0201247,0.0751666
10,0.15898,-0.00715181
11,0.608015,-0.141011
12,-0.0646788,-0.229669
13,-0.168053,-0.00226263
14,0.29963,-0.318278
15,-0.371523,-0.0175505
16,-0.0353354,-0.785284
17,0.12284,0.230713
18,-0.808344,-0.0764404
19,0.141033,0.0366615
20,0.133909,-0.248994
0,0.143656,-0.398347
1,-0.500748,-0.276926
2,-0.162694,0.112027
3,-0.334698,-0.230312
4,0.566864,0.296064
5,0.364794,-0.164144
6,0.284037,0.0308129
7,-0.0420213,0.364296
8,0.474295,-0.0980888
9,-0.0203692,0.0763374
10,0.144558,-0.00177187
11,0.602362,-0.140235
12,0.121399,0.0951626
13,-0.170002,0.000907991
14,0.308008,-0.327949
15,-0.369957,-0.0193463
16,0.369918,-0.0902955
17,0.112253,0.239465
18,-0.815691,-0.0847299
19,0.136691,0.0327833
20,0.11378,-0.24827
0,-0.572769,0.0587345
1,-0.511642,-0.323727
2,-0.215801,-0.0896412
3,-0.321322,-0.229121
4,0.5677,0.303809
5,0.36809,-0.163714
6,0.311443,0.089961
7,-0.026363,0.371153
8,0.449118,-0.0556347
9,-0.0212238,0.0751133
10,0.14619,0.0163034
11,0.604107,-0.129793
12,-0.266416,-0.320697
13,-0.170163,-0.000424587
14,0.276419,-0.337592
15,-0.372027,-0.0221962
16,0.379147,-0.0765507
17,0.113804,0.225564
18,-0.803271,-0.0783427
19,0.139447,0.0355109
20,0.126766,-0.248299
0,-0.499192,0.496189
1,-0.483991,-0.344364
2,-0.190875,-0.0894519
3,-0.301407,-0.238493
4,0.573072,0.306725
5,0.364263,-0.150282
6,0.0906493,0.0254532
7,-0.0406243,0.361937
8,0.4401,-0.0898493
9,-0.0221208,0.0761996
10,0.112964,-0.00163953
11,0.603803,-0.147183
12,-0.139447,-0.256411
13,-0.161925,2.38945e-05
14,-0.417323,0.439766
15,-0.375778,-0.0198913
16,0.378172,-0.0778667
17,0.10768,0.214848
18,-0.808061,-0.0756316
19,0.140143,0.0342353
20,0.115221,-0.242074
0,-0.232745,0.350678
1,-0.486432,-0.360995
2,-0.240378,-0.117407
3,-0.30158,-0.214442
4,0.562611,0.30156
5,0.366755,-0.154651
6,0.155456,0.0683218
7,-0.0336453,0.363015
8,0.401338,-0.0699516
9,-0.021007,0.076161
10,0.0917384,-0.00966073
11,0.592919,-0.151726
12,0.0703013,-0.276105
13,-0.15997,-0.00322392
14,-0.53743,0.312308
15,-0.375322,-0.0212615
16,0.376692,-0.076082
17,0.0945818,0.206739
18,-0.808079,-0.0735363
19,0.135879,0.0323256
20,-0.16783,-0.100595
0,0.168978,0.138618
1,-0.480229,-0.336383
2,-0.258547,-0.145881
3,-0.26399,-0.212301
4,0.561597,0.293693
5,0.369859,-0.15232
6,0.130326,0.0374611
7,-0.0408376,0.373604
8,0.324563,0.10108
9,-0.0248723,0.0756996
10,0.0801721,-0.00190421
11,0.59072,-0.146778
12,0.214146,0.650601
13,-0.167015,-0.000106606
14,-0.248249,0.395979
15,-0.376952,-0.0298139
16,0.376018,-0.0779972
17,0.0978021,0.208779
18,-0.811974,-0.0619235
19,0.138017,0.0261829
20,-0.0332428,-0.0276285
0,0.0684366,0.136247
1,-0.479101,-0.335622
2,-0.275336,-0.149459
3,-0.309153,-0.19781
4,0.557151,0.295502
5,0.37584,-0.149782
6,-0.0635484,-0.0281873
7,-0.0444953,0.38511
8,0.243957,0.368499
9,-0.0234773,0.0749571
10,0.0701671,0.00350698
11,0.588296,-0.145657
12,0.227146,0.669948
13,-0.165679,-0.00611148
14,0.243816,0.00217256
15,-0.375166,-0.0235839
16,0.376386,-0.078328
17,0.0924497,0.205849
18,-0.817685,-0.0666124
19,0.138248,0.0279841
20,-0.563326,0.0966271
0,0.132456,0.12662
1,-0.487654,-0.297376
2,-0.285022,-0.117314
3,-0.304872,-0.175933
4,0.556466,0.29752
5,0.377692,-0.152331
6,-0.0655086,-0.00600763
7,-0.0488863,0.358184
8,0.233359,0.373381
9,-0.022334,0.0764827
10,0.0472477,-0.00368159
11,0.591413,-0.13693
12,0.144732,0.690097
13,-0.167743,-0.00659488
14,0.241669,0.330331
15,-0.376929,-0.0206835
16,0.374259,-0.0781112
17,0.11272,0.204868
18,-0.82434,-0.0730437
19,0.133482,0.0203544
20,-0.561163,0.102302
0,0.109734,0.108208
1,-0.491352,-0.328358
2,-0.303962,-0.100005
3,-0.308054,-0.17813
4,0.55331,0.299792
5,0.381073,-0.146372
6,-0.195269,-0.0726099
7,-0.0324396,0.38815
8,0.233446,0.375563
9,-0.0270927,0.0748946
10,0.0374041,-0.00229387
11,0.578994,-0.140002
12,0.141489,0.644501
13,-0.169313,-0.00355661
14,-0.0223653,-0.430598
15,-0.376645,-0.0263869
16,0.372193,-0.0776976
17,0.10082,0.212334
18,-0.823318,-0.0653956
19,0.14016,0.0262527
20,-0.560576,0.102328
0,0.154111,0.110479
1,-0.361143,-0.352348
2,-0.288279,-0.0880641
3,-0.326851,-0.21948
4,-0.218529,-0.483327
5,0.388438,-0.147692
6,-0.105957,-0.0185881
7,-0.0453518,0.37862
8,0.231363,0.373733
9,-0.0248981,0.0761334
10,0.020916,-0.00304012
11,0.576862,-0.147955
12,0.42439,0.0128203
13,-0.165743,0.00360807
14,-0.0540071,-0.420446
15,-0.376662,-0.0233312
16,0.37509,-0.0765507
17,0.0996107,0.221829
18,0.255995,0.0919167
19,0.131446,0.0219701
20,-0.564,0.100206
0,0.169537,0.0395886
1,-0.0224682,-0.450257
2,-0.353238,-0.415399
3,-0.279643,-0.223824
4,0.14534,0.454014
5,0.372852,-0.136401
6,0.199372,-0.484641
7,-0.0507207,0.379592
8,0.224075,0.371564
9,-0.026363,0.0727533
10,0.0117377,-0.00347389
11,-0.137314,0.117214
12,-0.279842,0.171392
13,-0.17562,-0.00213764
14,0.237787,0.333163
15,-0.378355,-0.0239037
16,0.304023,0.508492
17,0.121292,0.226399
18,-0.218534,-0.203365
19,0.130335,0.025795
20,-0.565136,0.100595
0,0.257988,0.0179494
1,-0.0700909,-0.463925
2,0.149691,-0.156294
3,-0.309017,-0.195316
4,0.136905,0.468196
5,0.378453,-0.146295
6,0.263949,-0.292269
7,-0.0514522,0.377644
8,0.22307,0.371519
9,-0.0290631,0.074356
10,0.0152148,-0.000762786
11,-0.120761,0.135658
12,-0.172266,-0.069511
13,-0.165937,0.00195751
14,0.234372,0.325438
15,-0.375098,-0.0293305
16,0.285323,0.662413
17,0.0759992,0.233093
18,-0.248668,-0.198023
19,0.120022,0.0258557
20,-0.559549,0.100535
0,0.199325,0.0804845
1,-0.0589643,-0.504873
2,0.198354,-0.208141
3,-0.279444,-0.203737
4,0.140868,0.481791
5,0.384097,-0.153506
6,0.263247,-0.2926
7,-0.0687574,0.375552
8,0.220515,0.376581
9,-0.0279088,0.0713453
10,0.0107098,-0.00567035
11,0.569658,-0.142856
12,-0.199527,-0.0912678
13,-0.169872,0.0014594
14,0.234447,0.325256
15,-0.376447,-0.0251039
16,0.37358,0.612764
17,-0.31847,0.256612
18,-0.288754,-0.109443
19,0.126736,0.0207386
20,-0.562455,0.102623
0,0.167649,0.0616304
1,0.0274768,-0.575077
2,-0.523258,0.214172
3,-0.274281,-0.175082
4,0.138541,0.482982
5,0.379919,-0.15216
6,0.259784,-0.293354
7,-0.0767124,0.390894
8,0.220706,0.373037
9,-0.0287433,0.071224
10,0.011859,-0.00747714
11,0.570346,-0.14581
12,-0.239851,-0.0199556
13,-0.170095,0.00369997
14,0.227228,0.314092
15,-0.37748,-0.0252344
16,0.37262,0.584969
17,-0.357201,0.260002
18,-0.23571,-0.156439
19,0.124114,0.0250102
20,-0.563758,0.100094
0,0.212657,0.126726
1,0.0639684,-0.635493
2,-0.494007,0.362262
3,-0.297433,-0.209683
4,0.136066,0.486231
5,0.369984,-0.150344
6,0.261831,-0.298249
7,-0.0779035,0.384863
8,0.21565,0.373316
9,-0.0310316,0.0712148
10,0.0178028,-0.000981513
11,0.571904,-0.150206
12,-0.259242,-0.0576905
13,0.688183,-0.0664212
14,0.236477,0.327095
15,-0.376015,-0.0253971
16,0.358649,0.532349
17,-0.361939,0.257653
18,-0.220862,-0.213415
19,0.121289,0.0244055
20,-0.562394,0.102766
0,0.260509,0.121825
1,-0.00290594,-0.662319
2,-0.32312,-0.302751
3,-0.315981,-0.205424
4,0.125605,0.169004
5,-0.361659,0.0780505
6,0.257873,-0.293624
7,-0.0737881,0.383204
8,0.216335,0.378811
9,-0.0293627,0.06934
10,0.0172891,0.00278831
11,0.568857,-0.150475
12,-0.269159,-0.0656787
13,0.696769,-0.0968095
14,0.231858,0.325901
15,-0.376329,-0.0259733
16,0.317396,0.501564
17,-0.364476,0.259722
18,-0.183613,-0.225894
19,0.119969,0.0220693
20,-0.559704,0.101615
0,0.225244,0.131767
1,-0.0352885,-0.622818
2,0.0302973,-0.406745
3,-0.328224,-0.207472
4,0.0583072,-0.621467
5,0.226503,-0.209704
6,0.258109,-0.294452
7,-0.0575839,0.354922
8,0.213545,0.376845
9,-0.0323624,0.0695624
10,0.0109814,-0.010078
11,0.572488,-0.146892
12,-0.0664506,0.0472486
13,-0.169224,0.00387642
14,0.240416,0.324601
15,-0.377888,-0.0275899
16,0.244842,0.543321
17,-0.366922,0.255043
18,-0.180494,-0.184229
19,0.117587,0.0192976
20,-0.561096,0.102763
0,0.246104,0.140457
1,-0.0688915,-0.641516
2,-0.0424541,-0.422625
3,-0.333654,-0.24242
4,0.0573193,-0.649909
5,0.0361009,-0.285992
6,0.259587,-0.2951
7,-0.0624915,0.354089
8,-0.463741,-0.00617857
9,-0.0323991,0.0698657
10,0.0201081,0.000610229
11,0.576076,-0.149677
12,0.0964649,0.13709
13,-0.179212,0.00334339
14,0.233516,0.32272
